Date,A UN Equity,AAP UN Equity,AAPL UW Equity,ABC UN Equity,ABT UN Equity,ACN UN Equity,ADBE UW Equity,ADM UN Equity,ADP UW Equity,ADS UN Equity,ADSK UW Equity,AEE UN Equity,AEP UN Equity,AES UN Equity,AET UN Equity,AFL UN Equity,AGN UN Equity,AIG UN Equity,AIV UN Equity,AIZ UN Equity,AJG UN Equity,AKAM UW Equity,ALB UN Equity,ALK UN Equity,ALL UN Equity,ALXN UW Equity,AMAT UW Equity,AME UN Equity,AMG UN Equity,AMGN UW Equity,AMP UN Equity,AMT UN Equity,AMZN UW Equity,AN UN Equity,ANTM UN Equity,AON UN Equity,APA UN Equity,APC UN Equity,APD UN Equity,APH UN Equity,ATVI UW Equity,AVB UN Equity,AVGO UW Equity,AVY UN Equity,AWK UN Equity,AXP UN Equity,AYI UN Equity,AZO UN Equity,BA UN Equity,BAC UN Equity,BAX UN Equity,BBBY UW Equity,BBT UN Equity,BBY UN Equity,BCR UN Equity,BDX UN Equity,BEN UN Equity,BF/B UN Equity,BHI UN Equity,BIIB UW Equity,BK UN Equity,BLK UN Equity,BLL UN Equity,BMY UN Equity,BRK/B UN Equity,BSX UN Equity,BWA UN Equity,BXP UN Equity,C UN Equity,CA UW Equity,CAG UN Equity,CAH UN Equity,CAT UN Equity,CB UN Equity,CBG UN Equity,CBS UN Equity,CCI UN Equity,CCL UN Equity,CELG UW Equity,CERN UW Equity,CF UN Equity,CHD UN Equity,CHK UN Equity,CHRW UW Equity,CHTR UW Equity,CI UN Equity,CINF UW Equity,CL UN Equity,CLX UN Equity,CMA UN Equity,CMCSA UW Equity,CME UW Equity,CMG UN Equity,CMI UN Equity,CMS UN Equity,CNC UN Equity,CNP UN Equity,COF UN Equity,COG UN Equity,COH UN Equity,COL UN Equity,COO UN Equity,COP UN Equity,COST UW Equity,CPB UN Equity,CRM UN Equity,CSCO UW Equity,CTAS UW Equity,CTL UN Equity,CTSH UW Equity,CTXS UW Equity,CVS UN Equity,CVX UN Equity,CXO UN Equity,D UN Equity,DAL UN Equity,DD UN Equity,DE UN Equity,DFS UN Equity,DG UN Equity,DGX UN Equity,DHI UN Equity,DHR UN Equity,DIS UN Equity,DISCA UW Equity,DISCK UW Equity,DLPH UN Equity,DLR UN Equity,DLTR UW Equity,DNB UN Equity,DOV UN Equity,DOW UN Equity,DPS UN Equity,DRI UN Equity,DTE UN Equity,DUK UN Equity,DVA UN Equity,DVN UN Equity,EA UW Equity,EBAY UW Equity,ECL UN Equity,ED UN Equity,EFX UN Equity,EIX UN Equity,EL UN Equity,EMN UN Equity,EMR UN Equity,ENDP UW Equity,EOG UN Equity,EQIX UW Equity,EQR UN Equity,EQT UN Equity,ES UN Equity,ESRX UW Equity,ESS UN Equity,ETFC UW Equity,ETN UN Equity,ETR UN Equity,EW UN Equity,EXC UN Equity,EXPD UW Equity,EXPE UW Equity,EXR UN Equity,F UN Equity,FAST UW Equity,FBHS UN Equity,FCX UN Equity,FDX UN Equity,FE UN Equity,FFIV UW Equity,FIS UN Equity,FISV UW Equity,FITB UW Equity,FL UN Equity,FLIR UW Equity,FLR UN Equity,FLS UN Equity,FMC UN Equity,FOX UW Equity,FOXA UW Equity,FRT UN Equity,FSLR UW Equity,FTI UN Equity,FTR UW Equity,GD UN Equity,GE UN Equity,GGP UN Equity,GILD UW Equity,GIS UN Equity,GLW UN Equity,GM UN Equity,GOOGL UW Equity,GPC UN Equity,GPN UN Equity,GPS UN Equity,GRMN UW Equity,GS UN Equity,GWW UN Equity,HAL UN Equity,HAR UN Equity,HAS UW Equity,HBAN UW Equity,HBI UN Equity,HCA UN Equity,HCN UN Equity,HCP UN Equity,HD UN Equity,HES UN Equity,HIG UN Equity,HOG UN Equity,HOLX UW Equity,HON UN Equity,HP UN Equity,HPQ UN Equity,HRB UN Equity,HRL UN Equity,HRS UN Equity,HSIC UW Equity,HST UN Equity,HSY UN Equity,HUM UN Equity,IBM UN Equity,ICE UN Equity,IDXX UW Equity,IFF UN Equity,ILMN UW Equity,INTC UW Equity,INTU UW Equity,IP UN Equity,IPG UN Equity,IR UN Equity,IRM UN Equity,ISRG UW Equity,ITW UN Equity,IVZ UN Equity,JBHT UW Equity,JCI UN Equity,JEC UN Equity,JNJ UN Equity,JNPR UN Equity,JPM UN Equity,JWN UN Equity,K UN Equity,KEY UN Equity,KIM UN Equity,KLAC UW Equity,KMB UN Equity,KMI UN Equity,KMX UN Equity,KO UN Equity,KORS UN Equity,KR UN Equity,KSS UN Equity,KSU UN Equity,L UN Equity,LB UN Equity,LEG UN Equity,LEN UN Equity,LH UN Equity,LKQ UW Equity,LLL UN Equity,LLTC UW Equity,LLY UN Equity,LMT UN Equity,LNC UN Equity,LNT UN Equity,LOW UN Equity,LRCX UW Equity,LUK UN Equity,LUV UN Equity,LVLT UN Equity,LYB UN Equity,M UN Equity,MA UN Equity,MAA UN Equity,MAC UN Equity,MAS UN Equity,MAT UW Equity,MCD UN Equity,MCHP UW Equity,MCK UN Equity,MCO UN Equity,MDT UN Equity,MET UN Equity,MHK UN Equity,MJN UN Equity,MKC UN Equity,MLM UN Equity,MMC UN Equity,MMM UN Equity,MNST UW Equity,MO UN Equity,MON UN Equity,MOS UN Equity,MPC UN Equity,MRK UN Equity,MRO UN Equity,MS UN Equity,MSFT UW Equity,MSI UN Equity,MTB UN Equity,MTD UN Equity,MU UW Equity,MUR UN Equity,MYL UW Equity,NBL UN Equity,NDAQ UW Equity,NEE UN Equity,NEM UN Equity,NFLX UW Equity,NFX UN Equity,NI UN Equity,NKE UN Equity,NLSN UN Equity,NOC UN Equity,NOV UN Equity,NRG UN Equity,NSC UN Equity,NTAP UW Equity,NTRS UW Equity,NUE UN Equity,NVDA UW Equity,NWL UN Equity,O UN Equity,OKE UN Equity,OMC UN Equity,ORLY UW Equity,OXY UN Equity,PAYX UW Equity,PBCT UW Equity,PBI UN Equity,PCAR UW Equity,PCG UN Equity,PCLN UW Equity,PDCO UW Equity,PEG UN Equity,PEP UN Equity,PFE UN Equity,PFG UN Equity,PG UN Equity,PGR UN Equity,PH UN Equity,PHM UN Equity,PKI UN Equity,PLD UN Equity,PM UN Equity,PNC UN Equity,PNR UN Equity,PNW UN Equity,PPG UN Equity,PPL UN Equity,PRU UN Equity,PSA UN Equity,PSX UN Equity,PVH UN Equity,PWR UN Equity,PX UN Equity,PXD UN Equity,QCOM UW Equity,R UN Equity,RAI UN Equity,RCL UN Equity,REGN UW Equity,RF UN Equity,RHI UN Equity,RHT UN Equity,RIG UN Equity,RL UN Equity,ROK UN Equity,ROP UN Equity,ROST UW Equity,RRC UN Equity,RSG UN Equity,RTN UN Equity,SBUX UW Equity,SCG UN Equity,SCHW UN Equity,SE UN Equity,SEE UN Equity,SHW UN Equity,SIG UN Equity,SJM UN Equity,SLB UN Equity,SLG UN Equity,SNA UN Equity,SO UN Equity,SPG UN Equity,SPGI UN Equity,SPLS UW Equity,SRCL UW Equity,SRE UN Equity,STI UN Equity,STT UN Equity,STX UW Equity,STZ UN Equity,SWK UN Equity,SWKS UW Equity,SWN UN Equity,SYK UN Equity,SYMC UW Equity,SYY UN Equity,T UN Equity,TAP UN Equity,TDC UN Equity,TDG UN Equity,TEL UN Equity,TGNA UN Equity,TGT UN Equity,TIF UN Equity,TJX UN Equity,TMK UN Equity,TMO UN Equity,TRIP UW Equity,TROW UW Equity,TRV UN Equity,TSCO UW Equity,TSN UN Equity,TSO UN Equity,TSS UN Equity,TWX UN Equity,TXN UW Equity,TXT UN Equity,UAA UN Equity,UAL UN Equity,UDR UN Equity,UHS UN Equity,ULTA UW Equity,UNH UN Equity,UNM UN Equity,UNP UN Equity,UPS UN Equity,URBN UW Equity,URI UN Equity,USB UN Equity,UTX UN Equity,V UN Equity,VAR UN Equity,VFC UN Equity,VIAB UW Equity,VLO UN Equity,VMC UN Equity,VNO UN Equity,VRSK UW Equity,VRSN UW Equity,VRTX UW Equity,VTR UN Equity,VZ UN Equity,WAT UN Equity,WEC UN Equity,WFC UN Equity,WFM UW Equity,WHR UN Equity,WM UN Equity,WMB UN Equity,WMT UN Equity,WU UN Equity,WY UN Equity,WYN UN Equity,WYNN UW Equity,XEC UN Equity,XEL UN Equity,XL UN Equity,XLNX UW Equity,XOM UN Equity,XRAY UW Equity,XRX UN Equity,XYL UN Equity,YHOO UW Equity,YUM UN Equity,ZBH UN Equity,ZION UW Equity
1/31/2012,0.21586,0.100675,0.127111,0.047862,-0.028455,0.077212,0.0948,0.001049,0.014257,0.067026,0.186944,-0.044974,-0.042363,0.077703,0.039938,0.114887,-0.028339,0.082328,0.072021,-0.035558,-0.00299,-0.000929,0.248495,0.01385,0.052536,0.073566,0.146592,0.11639,0.047525,0.057623,0.078767,0.058324,0.123281,-0.030106,-0.029132,0.038034,0.093288,0.057513,0.033337,0.199163,0.001623,0.041424,0.176022,-0.053347,0.058694,0.06678,0.101132,0.070499,0.011316,0.282374,0.121261,0.047093,0.086611,0.024818,0.084327,0.049384,0.104518,0.008695,0.010074,0.071513,0.017579,0.021095,0.099412,-0.075482,0.02713,0.116105,0.17085,0.044679,0.167617,0.275291,0.019318,0.059591,0.209492,-0.000713,0.268068,0.049374,0.082143,-0.074755,0.075444,-0.005878,0.223479,-0.008523,-0.048116,-0.013471,0.012294,0.067381,0.072882,-0.011798,0.040565,0.072481,0.121468,-0.017072,0.087493,0.18155,-0.011322,0.141702,-0.080637,0.081816,-0.158893,0.147608,0.045512,0.023398,-0.063949,-0.012602,-0.04633,0.151193,0.089049,0.064349,-0.00457,0.11569,0.073946,0.027771,-0.031203,0.137707,-0.057272,0.304079,0.111621,0.113769,0.1325,0.035732,0.003272,0.103886,0.116284,0.037333,0.046619,0.030504,0.24559,0.062847,0.020455,0.106642,0.092334,0.16516,-0.016717,0.015796,-0.022773,-0.031364,0.079145,0.029194,-0.098544,0.041873,0.045494,-0.049492,0.005937,-0.008696,0.031517,0.288274,0.102812,0.076455,0.079078,0.183037,0.044187,-0.077934,-0.036596,0.144775,0.024838,0.028894,0.12635,-0.05024,0.169307,-0.082776,0.090088,0.115438,0.086257,0.158922,0.074295,0.090429,0.262843,0.095557,-0.046953,0.128345,0.074088,0.07065,0.022799,0.107592,0.027124,0.119204,0.109243,0.077173,0.070957,0.055493,0.040882,0.25237,-0.021444,-0.168932,0.048487,0.044668,0.081488,0.193257,-0.006805,-0.008475,0.185002,-0.101858,0.042157,0.05572,0.023181,0.047476,0.232666,0.018965,0.065778,0.109359,0.104108,0.040073,0.125343,0.109396,0.049147,0.014482,0.055899,-0.008803,0.078154,0.136866,0.164477,0.067893,0.057402,0.08618,0.001837,-0.012291,0.137625,0.100264,0.111713,-0.011331,0.016094,0.047422,-0.050353,0.099142,0.06467,0.698163,0.089485,0.07606,0.052027,0.061665,0.146702,0.000649,-0.006695,0.135303,0.123444,0.133126,0.096125,0.103006,0.005032,0.025478,0.129323,-0.006639,-0.020763,0.010403,0.123768,0.059689,-0.027189,0.018962,-0.00164,-0.034872,0.13578,-0.018993,-0.068085,0.009263,-0.009031,0.037423,-0.068576,0.095674,0.063045,0.083777,0.060888,0.109557,-0.043792,0.017553,0.113285,-0.028792,0.062648,0.150459,0.220756,0.119159,0.091819,0.326562,0.046924,-0.045867,0.032454,0.073123,0.158874,0.116715,-0.012758,0.007644,0.048903,0.105404,0.014706,0.133098,0.021888,0.077986,0.00238,0.094152,0.006009,0.060932,0.134252,-0.042159,0.175253,0.110847,0.148093,0.014854,0.072429,0.235955,0.137519,0.002592,0.044538,0.188139,0.206677,0.06925,-0.033085,0.066532,0.011016,-0.016919,0.024496,0.734738,0.00212,-0.045359,0.07907,-0.023914,-0.007353,0.088101,-0.068433,-0.009058,0.040529,0.039082,0.124337,0.065657,0.143653,0.045352,-0.033683,0.023105,0.019512,0.064781,0.056792,-0.02821,0.023193,0.17961,-0.013586,0.132069,0.09519,-0.080885,-0.010249,-0.011091,0.110163,-0.047144,0.060338,0.058098,0.180666,0.2025,0.109129,-0.047273,0.027744,0.112646,-0.008198,0.072943,-0.055404,0.142059,0.032723,0,0.095049,0.002786,-0.006548,0.109745,0.07532,0.059089,-0.052873,0.097295,0.639185,0.213953,-0.027056,0.123032,0.232092,0.100811,0.061333,0.076638,0.069219,-0.071359,0.062795,-0.008061,0.04173,-0.005104,0.034636,0.024065,0.158048,0.092528,0.039126,0.007804,0.100425,0.103391,0.116357,-0.01577,0.053668,0.022904,0.053276,0.078285,0.034545,0.162147,-0.028033,0.289024,0.011127,0.038166,0.330456,-0.025047,0.115067,0.098403,0.0358,-0.012897,-0.014929,0.104102,0.092496,0.106784,0.059835,-0.008005,-0.037126,0.055616,0.055312,0.17634,0.305434,0.015628,-0.014703,0.15139,-0.096899,0.07149,0.096115,0.025457,0,0.378042,0.109068,0.224165,0.045219,0.062532,0.17406,0.021902,0.088514,0.079007,0.033611,-0.038462,0.294078,0.043253,0.071966,-0.008766,-0.01877,0.035436,0.035895,0.139667,0.114612,0.06128,-0.001495,0.037514,0.112617,0.057682,-0.048853,0.169075,-0.02746,0.059869,0.065967,0.144784,0.062672,0.068859,0.026774,0.046002,0.072309,0.051018,0.0429,-0.056866,-0.037627,0.025291,0.118216,-0.012034,0.078594,-0.026382,0.008564,-0.040918,0.078038,0.137215,0.034398
2/29/2012,0.027077953,0.113909192,0.188310646,-0.038234042,0.045429702,0.038367564,0.062681768,0.095878424,-0.00839728,0.095306956,0.051388271,0.013590206,-0.037410835,0.062695381,0.070023405,-0.013477599,-0.005287852,0.163679587,0.018730044,0.077020702,0.023394951,0.116279023,0.034365376,-0.099303645,0.08942782,0.090802987,0.00325748,0.012765252,0.058501706,0.005890568,0.046498456,-0.014643909,-0.075859024,-0.046979361,0.020367341,-0.033449771,0.091524832,0.042121468,0.025105072,0.028109606,-0.031603707,-0.046614059,0.108132331,0.123388401,0.023124718,0.05484636,0.068006379,0.076463406,0.01631142,0.119214831,0.047764972,-0.015815214,0.075763084,0.031315804,0.011889402,-0.027929719,0.111121774,0.005417891,0.026460438,-0.012296631,0.098360914,0.093406588,0.023433435,-0.002171943,0.001020319,0.043624032,0.110009822,-0.024027476,0.084961079,0.058184367,-0.015747784,-0.034394403,0.04664603,0.030315615,-0.050259134,0.049859249,0.06868778,0.01125864,0.008596449,0.212515164,0.050851711,0.057527305,0.183152569,-0.033991905,0.10010333,-0.016060807,0.076193841,0.027116925,-0.015292654,0.073002692,0.104926757,0.208675508,0.062430747,0.163172951,-0.008246365,0.079646878,0.066188219,0.107104166,0.093416177,0.068379621,0.02832966,0.101746339,0.131944734,0.048985313,0.05110468,0.225684138,0.012734964,0.040756368,0.086956391,-0.011150051,0.146143288,0.080239664,0.06645355,0.001687605,0.019134894,-0.070142223,0.007270464,-0.037376691,0.104120971,-0.012907779,-0.000516311,0.032866618,0.006094327,0.079434473,0.087920246,0.118661354,0.192694225,0.023144441,0.043626618,0.002656686,0.014588029,0,-0.019835592,0.111619853,0.014658825,-0.006569031,0.057939387,0.148878637,-0.120624856,0.131012129,-0.007279812,-0.004325056,0.083397867,0.020224876,0.010530122,0.075716036,-0.013040301,-0.002690312,0.072734316,0.168556858,-0.044668244,0.053839964,0.041547471,0.042416195,-0.027847328,0.175824721,0.072200471,-0.027673307,-0.115398266,-0.00465099,-0.022844027,0.051899792,0.001899182,-0.003221097,0.128534527,0.041464414,-0.078986857,-0.016395313,0.062056751,0.043594823,0.11099463,0.054222201,0.046118543,0.111662056,0.019028861,0.075391082,0.076245692,0.067868393,0.042116537,0.055231063,0.009421817,-0.236045258,-0.013304297,0.072429693,0.058848608,0.027257464,0.031052587,-0.068386777,-0.038162697,0.019037341,0.083263994,0.065746842,-0.017246922,0.032386428,0.230768554,0.131654568,0.036063297,0.092534091,-0.005166179,0.165994957,0.011744322,0.023642571,0.167886591,0.173077062,-0.035483112,-0.048298541,0.071637534,0.153108817,0.182077885,0.057592539,0.016675297,0.032779501,-0.00550973,-0.095425252,-0.003667263,-0.010771391,0.064145918,0.04415304,-0.038976786,0,-0.021567886,0.025337448,0.205101475,0.013713424,0.021860295,-0.009853589,0.02535877,0.024805308,0.137202752,0.134559395,0.141384597,0.007463156,0.112434751,0.050160178,0.102902325,0.005483062,0.017075607,0.032619043,-0.003945148,0.087434348,0.052010806,0.091333362,0.065831867,0.046332008,0.007123356,-0.046547619,0.018446543,0.085309364,0.008544012,0.034503195,0.397414992,0.006102913,0.080234785,0.013695142,0.050724089,0.117534506,0.054519746,0.087948605,-0.016413228,-0.022699319,0.000141391,0.012304911,-0.000252037,0.086127209,0.153203358,0.00589781,0.057770776,-0.020896877,0.026296819,-0.062160962,0.31051209,0.001855925,0.127039785,0.181202201,-0.024249022,0.00441981,-0.015741142,0.056451288,0.009389795,-0.013302317,0.024351155,0.041364062,-0.011667419,0.091140396,0.038423976,0.049399528,-0.001780762,0.045570451,-0.012345814,0.017068954,0.094441094,0.059859622,-0.056916255,0.03180276,0.093667499,-0.002352062,0.085059244,-0.005898273,0.081611824,0.073044668,0.023575973,0.027236712,0.126482066,0.07743278,0.12963911,-0.027813511,0.062953504,0.004344505,-0.033832245,-0.078785384,-0.047870515,0.065992347,0.037792729,0.017598859,0.038932269,0.115571992,0.013033952,-0.039197047,0.13937526,0.077651234,-0.02157805,0.02572779,-0.004872982,0.017458234,-0.006253641,0.083971831,0.061219485,0.046106195,-0.006349405,0.02108686,-0.024512482,0.045023355,0.02508683,0.184218453,-0.009003917,0.014503082,-0.033728685,-0.003737452,0.012815235,0.071065303,0.056213207,0.117997577,0.183891973,0.125938462,0.061495101,0.117025129,0.01018347,0.045628169,-0.004866899,0.025005056,0.027347141,0.068483327,-0.034494245,-0.118062,0.101308709,-0.032407712,0.026365642,0.104129327,0.060778187,-0.04904026,0.068824983,0.05187666,0.153312774,0.103448816,0.032141624,0.06663835,0.144397496,0.142960962,0.032554344,-0.020024372,0.052145538,0.107093053,0.018784432,0.052718968,0.016691465,0.003791351,0.196566715,0.005398095,-0.008529871,0.061622219,0.028960877,-0.037827792,0.036117864,0.034271623,0.087772102,-0.019699664,0.004195819,0.017283147,0.002050745,0.032730679,0.041125326,0.118619245,0.077846264,0.254020872,0.044976546,0.094328845,0.2497685,0.061657331,-0.03229223,0.037812169,-0.022916586,0.040122459,0.024481484,0.24253194,0.136419721,0.077125257,0.047283775,0.121629645,0.018965098,0.077340624,0.060653153,0.070321506,-0.020662094,0.064833778,-0.005661237,0.059675696,0.016630477,0.059927764,0.020521569,0.011062385,0.029957,0.079670286,0.120823971,-0.106060049,-0.038432137,0.081618248,0.092101767,0.076462322,0.009636991,-0.030268571,0.023925829,0.071321154,0.089958256,0.041814402,0.076579854,0.158486291,-0.009411657,0.110731132,0.0123304,0.027094757,0.016188593,0.01050995,0.085599972,-0.002968635,0.053314842,-0.040987745,0.011948731,0.035000321,0.011176918,0.075316855,0.090638828,0.400404793,0.006329328,0.036780342,-0.037158128,-0.085340181,0.050948934,0.106388283,0.033064532,0.383522384,-0.004134572,0.026146723,0.035425177,0.038572178,0.024907426,0.061935995,0.00270087,-0.041369768,0.045949215,0,0.128859491
3/30/2012,0.022696497,0.038186798,0.105136192,0.062382541,0.08267056,0.083305768,0.043174286,0.014743471,0.023287331,0.037903828,0.11809792,0.028374853,0.025790536,-0.036135584,0.072711227,-0.026666097,0.149862962,0.055098798,0.063203919,-0.046385758,0.057443879,0.01944421,-0.036079449,0.044771461,0.054406617,0.109040698,0.016339702,0.020378706,0.050943942,0.000588427,0.024570212,0.007030895,0.126997216,0.006748679,0.128865927,0.048065806,-0.069397017,-0.067641692,0.02437979,0.06996028,0.087865785,0.097555694,0.039616694,-0.003278923,-0.007292444,0.093968749,0.010290676,-0.007156661,-0.007738769,0.200752899,0.034147417,0.100937088,0.07316226,-0.041295814,0.054475907,0.024665833,0.054372607,0.025596553,-0.165870789,0.081566647,0.091361575,0.037185886,0.069860244,0.049114915,0.034417192,-0.038585364,0.018107113,0.039291746,0.096938868,0.019608105,0.000380756,0.042719179,-0.067331801,0.027332478,0.08892535,0.137458189,0.029531169,0.059095058,0.057211791,0.031559133,-0.01801127,0.030372508,-0.073200358,-0.010276025,0.00063127,0.117433382,-0.007321832,0.049366551,0.016861334,0.093297995,0.021443098,0.017513705,0.071190061,-0.00439627,0.027557686,0.003483594,0.011800484,0.101581136,-0.10636417,0.035609393,-0.02917877,0.028057028,-0.007053885,0.055077112,0.015905715,0.079282126,0.063883262,0.014522518,-0.021738668,0.084566508,0.055793503,-0.006651721,-0.017229381,-0.044553174,0.014662244,0.010193731,0.040314262,-0.018932229,0.110962983,0.098430792,0.056330865,0.05787924,0.06047706,0.042629805,0.084673092,0.078692905,-0.012499933,0.030344495,0.067563152,0.025166234,-0.016869551,0.041181469,0.065702822,0.003334281,0.030144662,0.004302313,0.041825571,-0.027144354,0.009186117,0.032177472,0.031999753,0.005507203,0.052806401,0.023047344,0.058079643,-0.040273716,0.037169099,0.044780026,-0.02424056,0.123198302,0.106653835,-0.090720482,0.033983403,0.015938565,0.090149644,0.13707153,-0.045219194,0.008554626,-0.005469991,0.007313589,0.066009129,-0.015271931,0.099355888,0.008885992,0.026955267,0.141157917,-0.106202847,0.023336226,0.029351209,0.080025647,0.050110366,0.046605706,0.038206714,0.064449819,-0.032861392,-0.004629514,-0.022771478,0.071435713,-0.011089886,-0.004780977,0.022338675,-0.224458952,-0.000197817,-0.069716873,0.0020483,0.053543656,0.044252787,0.073626326,0.029757394,0.079754474,-0.014219387,0.037184807,0.009014014,-0.080394638,0.119006685,0.003390471,0.080163963,0.034082968,-0.090461693,-0.04722201,0.039637446,0.110350411,0.028193534,-0.072365524,0.009552139,-0.001012963,0.063696322,-0.090418896,0.022694282,0.05367113,0.039555873,0.024844546,-0.119901938,-0.053733674,0.022699699,0.036880674,0.040797985,0.022426021,0.044359602,0.010379611,0.064638259,0.060590655,-0.003913769,0.019825617,0.032964932,0.026536936,0.045759023,0.039591857,-0.001422639,-0.021331283,0.040873209,-0.064412166,0.058891191,0.032142588,0.076705602,0.061706832,0.084137483,-0.040025988,0.013522571,0.005271984,0.171764052,0.039163795,0.024450466,0.049382482,0.047878859,0.12438005,0.024011967,0.096764684,0.12903197,0.06670486,0.077225553,0.018495553,0.01348582,0.030324949,0.018650929,0.031592539,0.029164991,0.162531868,0.018356021,-0.021657402,0.007402185,0.006571345,0.026248814,0.01640077,0.061192014,0.015947821,0.10570817,0.070023739,-0.083888996,-0.082405432,0.05841176,0.016674642,0.05162023,0.001285687,0.074715759,0.069642238,0.125420819,0.037607808,-0.01188646,0.031327446,0.051011452,0.090391338,0.028069525,-0.031128247,0.047236355,0.064694609,0.07889006,-0.002795423,0.050961716,0.018378356,0.085679393,0.039203016,0.030757099,-0.042597335,0.043562126,0.017028703,-0.064620861,0.059331063,0.016068546,0.025100713,0.073021538,0.024794756,-0.052631502,-0.119956252,0.000426636,0.001331896,-0.016703841,0.026382688,-0.130976375,0.038923299,-0.036667268,0.01458276,0.008153763,0.022041471,0.021233539,-0.035623695,-0.083626414,-0.044557294,0.041162226,0.074758343,-0.004939659,0.015841562,-0.026775798,0.053831226,-0.011858074,0.030542363,0.056069454,-0.082398907,-0.009903988,0.051628469,-0.030336275,0.017821565,0.05242296,0.144301467,0.046366586,0.006010006,0.05417789,0.073933251,0.073391795,-0.004590567,0.082166682,-0.058567937,0.00340182,0.024444197,0.078431373,0.070163124,0.083501411,0.236622561,0.018498949,0.049863063,0.002452526,0.036462392,0.038785478,0.106893002,0.05125843,0,0.056788392,0.018149811,0.093921499,-0.008078233,0.001669444,0.032993739,0.112892246,0.145833442,0.06577569,0.210876982,0.0254964,0.004604255,-0.003501283,0.083479057,0.089442956,-0.086369702,0.031846422,0.044735227,0.150947298,0.024555708,0.035302594,0.005417675,-0.016301593,0.053514586,0.008102168,0.080191321,-0.098956296,0.023011621,-0.002617055,0.016745764,0.075287618,0.041469061,0.111186278,-0.036072013,0.02228224,0.0527,0.083116097,0.026275888,0.080128411,0.007421915,0.02521347,-0.074410714,0.038263895,0.048206215,0.014955591,0.02092221,0.037096197,0.024042155,-0.025507155,0.005472489,0.046495872,0.027871273,0.067835721,0.084676476,0.029107851,-0.001942716,0.106733017,0.065757415,0.028290765,0.059552496,0.012692241,0.011685284,0.058958045,0.01451291,0.007795471,0.012359603,0.053339715,0.041162172,0.06754596,-0.060524479,0.127944077,0.060135141,0.062038901,-0.025124552,0.049811923,0.025361221,0.029030316,0.084183476,-0.011088707,0.014006415,0.056858317,0.004450083,0.001890017,0.052266207,-0.041068957,0.030220974,0.079770143,0.03761864,0.053700031,0.032188735,0.003149052,0.034152264,0.032276467,0.09427961,0.03046831,0.01707065,0.009576416,0.039783535,0.042611881,0.013165596,0.049305111,0.062513652,0.053483302,-0.064460431,0.009059948,0.048077225,-0.013539132,0.002658678,0.038908725,-0.013061939,0.072024982,0.026297442,0.074577877,0.061069367,0.129474432
